workerid,proliferate.condition,condition,first_response_value,item_number,item_type,lexicalization,response,sentence,trial_sequence_total,unique_id,wrong_attempts,error
30,Experiment Group,ungrammatical,,,filler,1019,0,The difficult grades exam assistant the teaching,30,1019,,
30,Experiment Group,ungrammatical,,,filler,1022,0.02,The dying the cable computer charges,31,1022,,
30,Experiment Group,nonhuman,,,test,6,0.98,The moon orbits the newly discovered planet,32,62,,
30,Experiment Group,grammatical,,,filler,1008,0.99,The child plays the loud drums,33,1008,,
30,Experiment Group,human,,,test,1,0.46,The author consists of 10 passages,34,11,,
30,Experiment Group,ungrammatical,,,filler,1013,0.02,The messy cleans student room the,35,1013,,
30,Experiment Group,human,,,test,11,0.47,The queen spans the peaceful countryside,36,111,,
16,Experiment Group,,,practice_good,practice_good,,0.72,,0,,0,
16,Experiment Group,,,practice_bad,practice_bad,,0.05,,0,,0,
16,Experiment Group,human,,,test,7,0.14,The cartographer borders the coral reef,1,71,,
16,Experiment Group,ungrammatical,,,filler,1020,0.11,The valuable the shelf jewelry stores,2,1020,,
16,Experiment Group,grammatical,,,filler,1002,0.93,The musician plays the lovely violin,3,1002,,
16,Experiment Group,human,,,test,12,0.2,The chef features the brick oven,4,121,,
16,Experiment Group,ungrammatical,,,filler,1022,0.05,The dying the cable computer charges,5,1022,,
16,Experiment Group,human,,,test,4,0.96,The dancer includes Spanish flamenco ,6,41,,
16,Experiment Group,ungrammatical,,,filler,1016,0.21,The sore the athlete massages muscles,7,1016,,
16,Experiment Group,ungrammatical,,,filler,1015,0.3,The wet heats dryer the clothes,8,1015,,
16,Experiment Group,human,,,test,3,0.14,The baker is composed of ice cream and meringue,9,31,,
16,Experiment Group,grammatical,,,filler,1006,1,The horse chews the sweet apple,10,1006,,
16,Experiment Group,grammatical,,,filler,1009,1,The knight protects the guarded fortress,11,1009,,
16,Experiment Group,nonhuman,,,test,8,0.88,The dedicated team totals eight athletes,12,82,,
16,Experiment Group,ungrammatical,,,filler,1023,0.05,The acclaimed honors artists gala the,13,1023,,
16,Experiment Group,nonhuman,,,test,11,0.85,The mountain territories span the peaceful countryside,14,112,,
16,Experiment Group,grammatical,,,filler,1003,0.99,The woman washes the dirty dishes,15,1003,,
16,Experiment Group,nonhuman,,,test,1,0.91,The new book consists of 10 passages,16,12,,
16,Experiment Group,grammatical,,,filler,1011,0.98,The hammer smashes the fragile glass,17,1011,,
16,Experiment Group,human,,,test,2,0.08,The girl contains all the marbles,18,21,,
16,Experiment Group,grammatical,,,filler,1012,0.93,The basket holds the expensive cheeses,19,1012,,
16,Experiment Group,grammatical,,,filler,1005,0.99,The wrecking ball demolishes the decrepit building,20,1005,,
16,Experiment Group,nonhuman,,,test,9,1,The new dormitory houses only international students,21,92,,
16,Experiment Group,ungrammatical,,,filler,1013,0.02,The messy cleans student room the,22,1013,,
16,Experiment Group,ungrammatical,,,filler,1019,0.06,The difficult grades exam assistant the teaching,23,1019,,
16,Experiment Group,grammatical,,,filler,1001,0.95,The gopher chases the fearful rabbit,24,1001,,
16,Experiment Group,grammatical,,,filler,1007,0.98,The librarian shelves the heavy book,25,1007,,
16,Experiment Group,grammatical,,,filler,1004,0.98,The monkey eats the ripe banana,26,1004,,
16,Experiment Group,ungrammatical,,,filler,1014,0.19,The secret protects lock the safe,27,1014,,
16,Experiment Group,human,,,test,5,0.5,The environmentalist runs on clean energy,28,51,,
16,Experiment Group,ungrammatical,,,filler,1021,0.05,The broken fixes truck engineer the,29,1021,,
16,Experiment Group,ungrammatical,,,filler,1018,0.07,The dangerous mixes chemicals scientist the,30,1018,,
16,Experiment Group,nonhuman,,,test,6,0.89,The moon orbits the newly discovered planet,31,62,,
16,Experiment Group,grammatical,,,filler,1008,0.98,The child plays the loud drums,32,1008,,
16,Experiment Group,ungrammatical,,,filler,1017,0.1,The steady the sails captain ship,33,1017,,
16,Experiment Group,nonhuman,,,test,10,0.93,The old fence encloses the backyard,34,102,,
16,Experiment Group,ungrammatical,,,filler,1024,0.14,The blank the painter canvas admires,35,1024,,
16,Experiment Group,grammatical,,,filler,1010,0.98,The editor mentors the stressed writer,36,1010,,
9,Experiment Group,,,practice_good,practice_good,,0.82,,0,,0,
9,Experiment Group,,,practice_bad,practice_bad,,0,,0,,0,
9,Experiment Group,nonhuman,,,test,6,1,The moon orbits the newly discovered planet,1,62,,
9,Experiment Group,grammatical,,,filler,1004,1,The monkey eats the ripe banana,2,1004,,
9,Experiment Group,ungrammatical,,,filler,1016,0.03,The sore the athlete massages muscles,3,1016,,
9,Experiment Group,nonhuman,,,test,4,0.98,The intricate competition routine includes Spanish flamenco,4,42,,
9,Experiment Group,grammatical,,,filler,1010,0.94,The editor mentors the stressed writer,5,1010,,
9,Experiment Group,grammatical,,,filler,1008,1,The child plays the loud drums,6,1008,,
9,Experiment Group,human,,,test,5,0.48,The environmentalist runs on clean energy,7,51,,
9,Experiment Group,grammatical,,,filler,1001,1,The gopher chases the fearful rabbit,8,1001,,
9,Experiment Group,ungrammatical,,,filler,1021,0,The broken fixes truck engineer the,9,1021,,
9,Experiment Group,ungrammatical,,,filler,1018,0,The dangerous mixes chemicals scientist the,10,1018,,
9,Experiment Group,ungrammatical,,,filler,1015,0.19,The wet heats dryer the clothes,11,1015,,
9,Experiment Group,human,,,test,9,1,The girls house only international students,12,91,,
9,Experiment Group,grammatical,,,filler,1005,1,The wrecking ball demolishes the decrepit building,13,1005,,
9,Experiment Group,ungrammatical,,,filler,1020,0.07,The valuable the shelf jewelry stores,14,1020,,
9,Experiment Group,ungrammatical,,,filler,1017,0.03,The steady the sails captain ship,15,1017,,
9,Experiment Group,human,,,test,1,0.04,The author consists of 10 passages,16,11,,
9,Experiment Group,grammatical,,,filler,1006,1,The horse chews the sweet apple,17,1006,,
9,Experiment Group,human,,,test,12,0.88,The chef features the brick oven,18,121,,
9,Experiment Group,grammatical,,,filler,1012,1,The basket holds the expensive cheeses,19,1012,,
9,Experiment Group,human,,,test,8,1,The coach totals eight athletes,20,81,,
9,Experiment Group,ungrammatical,,,filler,1019,0.05,The difficult grades exam assistant the teaching,21,1019,,
9,Experiment Group,nonhuman,,,test,10,1,The old fence encloses the backyard,22,102,,
9,Experiment Group,ungrammatical,,,filler,1022,0.06,The dying the cable computer charges,23,1022,,
9,Experiment Group,grammatical,,,filler,1011,1,The hammer smashes the fragile glass,24,1011,,
9,Experiment Group,nonhuman,,,test,11,0.97,The mountain territories span the peaceful countryside,25,112,,
9,Experiment Group,grammatical,,,filler,1007,0.93,The librarian shelves the heavy book,26,1007,,
9,Experiment Group,ungrammatical,,,filler,1024,0.13,The blank the painter canvas admires,27,1024,,
9,Experiment Group,ungrammatical,,,filler,1023,0.08,The acclaimed honors artists gala the,28,1023,,
9,Experiment Group,grammatical,,,filler,1003,0.98,The woman washes the dirty dishes,29,1003,,
9,Experiment Group,nonhuman,,,test,3,0.99,The baked Alaska is composed of ice cream and meringue,30,32,,
9,Experiment Group,ungrammatical,,,filler,1013,0.03,The messy cleans student room the,31,1013,,
9,Experiment Group,grammatical,,,filler,1009,1,The knight protects the guarded fortress,32,1009,,
9,Experiment Group,nonhuman,,,test,7,1,The new island borders the coral reef,33,72,,
9,Experiment Group,ungrammatical,,,filler,1014,0.06,The secret protects lock the safe,34,1014,,
9,Experiment Group,human,,,test,2,0.1,The girl contains all the marbles,35,21,,
9,Experiment Group,grammatical,,,filler,1002,0.95,The musician plays the lovely violin,36,1002,,
31,Experiment Group,,,practice_good,practice_good,,0.99,,0,,0,
31,Experiment Group,,,practice_bad,practice_bad,,0,,0,,0,
31,Experiment Group,grammatical,,,filler,1004,1,The monkey eats the ripe banana,1,1004,,
31,Experiment Group,human,,,test,11,0.14,The queen spans the peaceful countryside,2,111,,
31,Experiment Group,ungrammatical,,,filler,1016,0,The sore the athlete massages muscles,3,1016,,
31,Experiment Group,ungrammatical,,,filler,1024,0.11,The blank the painter canvas admires,4,1024,,
31,Experiment Group,nonhuman,,,test,9,0.99,The new dormitory houses only international students,5,92,,
31,Experiment Group,grammatical,,,filler,1007,0.57,The librarian shelves the heavy book,6,1007,,
31,Experiment Group,grammatical,,,filler,1005,1,The wrecking ball demolishes the decrepit building,7,1005,,
31,Experiment Group,human,,,test,5,0.68,The environmentalist runs on clean energy,8,51,,
31,Experiment Group,grammatical,,,filler,1001,1,The gopher chases the fearful rabbit,9,1001,,
31,Experiment Group,human,,,test,2,0.01,The girl contains all the marbles,10,21,,
31,Experiment Group,ungrammatical,,,filler,1015,0,The wet heats dryer the clothes,11,1015,,
31,Experiment Group,nonhuman,,,test,3,1,The baked Alaska is composed of ice cream and meringue,12,32,,
31,Experiment Group,grammatical,,,filler,1008,0.9,The child plays the loud drums,13,1008,,
31,Experiment Group,grammatical,,,filler,1009,1,The knight protects the guarded fortress,14,1009,,
31,Experiment Group,nonhuman,,,test,8,0.95,The dedicated team totals eight athletes,15,82,,
31,Experiment Group,ungrammatical,,,filler,1019,0.02,The difficult grades exam assistant the teaching,16,1019,,
31,Experiment Group,nonhuman,,,test,1,1,The new book consists of 10 passages,17,12,,
31,Experiment Group,grammatical,,,filler,1003,1,The woman washes the dirty dishes,18,1003,,
31,Experiment Group,ungrammatical,,,filler,1021,0,The broken fixes truck engineer the,19,1021,,
31,Experiment Group,ungrammatical,,,filler,1018,0,The dangerous mixes chemicals scientist the,20,1018,,
31,Experiment Group,human,,,test,6,0.76,The astronomer orbits the newly discovered planet,21,61,,
31,Experiment Group,grammatical,,,filler,1011,1,The hammer smashes the fragile glass,22,1011,,
31,Experiment Group,grammatical,,,filler,1010,1,The editor mentors the stressed writer,23,1010,,
31,Experiment Group,human,,,test,4,0.74,The dancer includes Spanish flamenco ,24,41,,
31,Experiment Group,ungrammatical,,,filler,1013,0,The messy cleans student room the,25,1013,,
31,Experiment Group,ungrammatical,,,filler,1020,0,The valuable the shelf jewelry stores,26,1020,,
31,Experiment Group,grammatical,,,filler,1012,1,The basket holds the expensive cheeses,27,1012,,
31,Experiment Group,ungrammatical,,,filler,1017,0,The steady the sails captain ship,28,1017,,
31,Experiment Group,human,,,test,7,0.26,The cartographer borders the coral reef,29,71,,
31,Experiment Group,grammatical,,,filler,1006,0.97,The horse chews the sweet apple,30,1006,,
31,Experiment Group,nonhuman,,,test,10,1,The old fence encloses the backyard,31,102,,
31,Experiment Group,grammatical,,,filler,1002,1,The musician plays the lovely violin,32,1002,,
31,Experiment Group,ungrammatical,,,filler,1014,0,The secret protects lock the safe,33,1014,,
31,Experiment Group,ungrammatical,,,filler,1023,0,The acclaimed honors artists gala the,34,1023,,
31,Experiment Group,nonhuman,,,test,12,0.97,The kitchen features the brick oven,35,122,,
31,Experiment Group,ungrammatical,,,filler,1022,0,The dying the cable computer charges,36,1022,,
10,Experiment Group,,,practice_good,practice_good,,0.98,,0,,0,
10,Experiment Group,,,practice_bad,practice_bad,,0.02,,0,,0,
10,Experiment Group,nonhuman,,,test,11,0.98,The mountain territories span the peaceful countryside,1,112,,
10,Experiment Group,grammatical,,,filler,1009,0.98,The knight protects the guarded fortress,2,1009,,
10,Experiment Group,grammatical,,,filler,1003,0.98,The woman washes the dirty dishes,3,1003,,
10,Experiment Group,grammatical,,,filler,1004,0.99,The monkey eats the ripe banana,4,1004,,
10,Experiment Group,nonhuman,,,test,6,0.99,The moon orbits the newly discovered planet,5,62,,
10,Experiment Group,ungrammatical,,,filler,1021,0,The broken fixes truck engineer the,6,1021,,
10,Experiment Group,ungrammatical,,,filler,1013,0.01,The messy cleans student room the,7,1013,,
10,Experiment Group,ungrammatical,,,filler,1018,0.03,The dangerous mixes chemicals scientist the,8,1018,,
10,Experiment Group,grammatical,,,filler,1006,0.98,The horse chews the sweet apple,9,1006,,
10,Experiment Group,human,,,test,10,0.98,The man encloses the backyard,10,101,,
10,Experiment Group,ungrammatical,,,filler,1020,0.02,The valuable the shelf jewelry stores,11,1020,,
10,Experiment Group,human,,,test,9,0.92,The girls house only international students,12,91,,
10,Experiment Group,ungrammatical,,,filler,1022,0.01,The dying the cable computer charges,13,1022,,
10,Experiment Group,nonhuman,,,test,8,0.96,The dedicated team totals eight athletes,14,82,,
10,Experiment Group,grammatical,,,filler,1002,1,The musician plays the lovely violin,15,1002,,
10,Experiment Group,grammatical,,,filler,1010,0.98,The editor mentors the stressed writer,16,1010,,
10,Experiment Group,ungrammatical,,,filler,1024,0.01,The blank the painter canvas admires,17,1024,,
10,Experiment Group,nonhuman,,,test,12,0.97,The kitchen features the brick oven,18,122,,
10,Experiment Group,ungrammatical,,,filler,1019,0.02,The difficult grades exam assistant the teaching,19,1019,,
10,Experiment Group,human,,,test,3,0,The baker is composed of ice cream and meringue,20,31,,
10,Experiment Group,grammatical,,,filler,1007,0.99,The librarian shelves the heavy book,21,1007,,
10,Experiment Group,ungrammatical,,,filler,1014,0.01,The secret protects lock the safe,22,1014,,
10,Experiment Group,nonhuman,,,test,7,1,The new island borders the coral reef,23,72,,
10,Experiment Group,ungrammatical,,,filler,1015,0.02,The wet heats dryer the clothes,24,1015,,
10,Experiment Group,human,,,test,2,0.02,The girl contains all the marbles,25,21,,
10,Experiment Group,ungrammatical,,,filler,1017,0.01,The steady the sails captain ship,26,1017,,
10,Experiment Group,ungrammatical,,,filler,1023,0.02,The acclaimed honors artists gala the,27,1023,,
10,Experiment Group,human,,,test,5,0.9,The environmentalist runs on clean energy,28,51,,
10,Experiment Group,grammatical,,,filler,1012,0.98,The basket holds the expensive cheeses,29,1012,,
10,Experiment Group,nonhuman,,,test,1,0.97,The new book consists of 10 passages,30,12,,
10,Experiment Group,grammatical,,,filler,1001,0.98,The gopher chases the fearful rabbit,31,1001,,
10,Experiment Group,grammatical,,,filler,1005,0.99,The wrecking ball demolishes the decrepit building,32,1005,,
10,Experiment Group,ungrammatical,,,filler,1016,0.01,The sore the athlete massages muscles,33,1016,,
10,Experiment Group,grammatical,,,filler,1008,0.98,The child plays the loud drums,34,1008,,
10,Experiment Group,grammatical,,,filler,1011,0.98,The hammer smashes the fragile glass,35,1011,,
10,Experiment Group,human,,,test,4,0.8,The dancer includes Spanish flamenco ,36,41,,
25,Experiment Group,,,practice_good,practice_good,,0.9,,0,,0,
25,Experiment Group,,,practice_bad,practice_bad,,0.03,,0,,0,
25,Experiment Group,human,,,test,10,0.57,The man encloses the backyard,1,101,,
25,Experiment Group,grammatical,,,filler,1007,0.98,The librarian shelves the heavy book,2,1007,,
25,Experiment Group,grammatical,,,filler,1001,0.48,The gopher chases the fearful rabbit,3,1001,,
25,Experiment Group,grammatical,,,filler,1004,0.99,The monkey eats the ripe banana,4,1004,,
25,Experiment Group,human,,,test,4,0.47,The dancer includes Spanish flamenco ,5,41,,
25,Experiment Group,grammatical,,,filler,1012,0.7,The basket holds the expensive cheeses,6,1012,,
25,Experiment Group,human,,,test,8,0.2,The coach totals eight athletes,7,81,,
25,Experiment Group,grammatical,,,filler,1011,0.97,The hammer smashes the fragile glass,8,1011,,
25,Experiment Group,ungrammatical,,,filler,1022,0.01,The dying the cable computer charges,9,1022,,
25,Experiment Group,ungrammatical,,,filler,1019,0,The difficult grades exam assistant the teaching,10,1019,,
25,Experiment Group,grammatical,,,filler,1003,0.99,The woman washes the dirty dishes,11,1003,,
25,Experiment Group,ungrammatical,,,filler,1014,0.01,The secret protects lock the safe,12,1014,,
25,Experiment Group,human,,,test,9,0.26,The girls house only international students,13,91,,
25,Experiment Group,ungrammatical,,,filler,1015,0,The wet heats dryer the clothes,14,1015,,
25,Experiment Group,nonhuman,,,test,11,0.67,The mountain territories span the peaceful countryside,15,112,,
25,Experiment Group,ungrammatical,,,filler,1016,0.07,The sore the athlete massages muscles,16,1016,,
25,Experiment Group,nonhuman,,,test,5,0.98,The car runs on clean energy,17,52,,
25,Experiment Group,ungrammatical,,,filler,1021,0,The broken fixes truck engineer the,18,1021,,
25,Experiment Group,ungrammatical,,,filler,1017,0.01,The steady the sails captain ship,19,1017,,
25,Experiment Group,ungrammatical,,,filler,1018,0.07,The dangerous mixes chemicals scientist the,20,1018,,
25,Experiment Group,nonhuman,,,test,7,0.86,The new island borders the coral reef,21,72,,
25,Experiment Group,grammatical,,,filler,1002,0.99,The musician plays the lovely violin,22,1002,,
25,Experiment Group,ungrammatical,,,filler,1013,0.01,The messy cleans student room the,23,1013,,
25,Experiment Group,nonhuman,,,test,6,0.99,The moon orbits the newly discovered planet,24,62,,
25,Experiment Group,grammatical,,,filler,1006,0.93,The horse chews the sweet apple,25,1006,,
25,Experiment Group,ungrammatical,,,filler,1023,0,The acclaimed honors artists gala the,26,1023,,
25,Experiment Group,grammatical,,,filler,1008,0.81,The child plays the loud drums,27,1008,,
25,Experiment Group,human,,,test,3,0.12,The baker is composed of ice cream and meringue,28,31,,
25,Experiment Group,grammatical,,,filler,1009,0.98,The knight protects the guarded fortress,29,1009,,
25,Experiment Group,human,,,test,12,0.59,The chef features the brick oven,30,121,,
25,Experiment Group,ungrammatical,,,filler,1024,0.02,The blank the painter canvas admires,31,1024,,
25,Experiment Group,grammatical,,,filler,1010,0.93,The editor mentors the stressed writer,32,1010,,
25,Experiment Group,nonhuman,,,test,2,0.99,The jar contains all the marbles,33,22,,
25,Experiment Group,ungrammatical,,,filler,1020,0.02,The valuable the shelf jewelry stores,34,1020,,
25,Experiment Group,grammatical,,,filler,1005,0.91,The wrecking ball demolishes the decrepit building,35,1005,,
25,Experiment Group,nonhuman,,,test,1,0.99,The new book consists of 10 passages,36,12,,
20,Experiment Group,,,practice_good,practice_good,,0.97,,0,,0,
20,Experiment Group,,,practice_bad,practice_bad,,0.01,,0,,0,
20,Experiment Group,ungrammatical,,,filler,1020,0,The valuable the shelf jewelry stores,1,1020,,
20,Experiment Group,grammatical,,,filler,1004,1,The monkey eats the ripe banana,2,1004,,
20,Experiment Group,ungrammatical,,,filler,1023,0.01,The acclaimed honors artists gala the,3,1023,,
20,Experiment Group,grammatical,,,filler,1005,0.99,The wrecking ball demolishes the decrepit building,4,1005,,
20,Experiment Group,human,,,test,8,0.02,The coach totals eight athletes,5,81,,
20,Experiment Group,ungrammatical,,,filler,1019,0,The difficult grades exam assistant the teaching,6,1019,,
20,Experiment Group,ungrammatical,,,filler,1015,0.02,The wet heats dryer the clothes,7,1015,,
20,Experiment Group,nonhuman,,,test,5,0.99,The car runs on clean energy,8,52,,
20,Experiment Group,ungrammatical,,,filler,1022,0.01,The dying the cable computer charges,9,1022,,
20,Experiment Group,human,,,test,7,0.77,The cartographer borders the coral reef,10,71,,
20,Experiment Group,grammatical,,,filler,1009,0.99,The knight protects the guarded fortress,11,1009,,
20,Experiment Group,human,,,test,12,0.49,The chef features the brick oven,12,121,,
20,Experiment Group,grammatical,,,filler,1012,0.98,The basket holds the expensive cheeses,13,1012,,
20,Experiment Group,nonhuman,,,test,2,1,The jar contains all the marbles,14,22,,
20,Experiment Group,ungrammatical,,,filler,1013,0,The messy cleans student room the,15,1013,,
20,Experiment Group,human,,,test,4,0.98,The dancer includes Spanish flamenco ,16,41,,
20,Experiment Group,grammatical,,,filler,1001,0.98,The gopher chases the fearful rabbit,17,1001,,
20,Experiment Group,ungrammatical,,,filler,1024,0,The blank the painter canvas admires,18,1024,,
20,Experiment Group,nonhuman,,,test,1,1,The new book consists of 10 passages,19,12,,
20,Experiment Group,grammatical,,,filler,1002,1,The musician plays the lovely violin,20,1002,,
20,Experiment Group,human,,,test,10,0,The man encloses the backyard,21,101,,
20,Experiment Group,ungrammatical,,,filler,1017,0,The steady the sails captain ship,22,1017,,
20,Experiment Group,grammatical,,,filler,1003,1,The woman washes the dirty dishes,23,1003,,
20,Experiment Group,nonhuman,,,test,6,0.98,The moon orbits the newly discovered planet,24,62,,
20,Experiment Group,grammatical,,,filler,1006,0.99,The horse chews the sweet apple,25,1006,,
20,Experiment Group,grammatical,,,filler,1010,0.99,The editor mentors the stressed writer,26,1010,,
20,Experiment Group,ungrammatical,,,filler,1021,0,The broken fixes truck engineer the,27,1021,,
20,Experiment Group,human,,,test,3,0.06,The baker is composed of ice cream and meringue,28,31,,
20,Experiment Group,grammatical,,,filler,1011,0.99,The hammer smashes the fragile glass,29,1011,,
20,Experiment Group,grammatical,,,filler,1007,0.99,The librarian shelves the heavy book,30,1007,,
20,Experiment Group,ungrammatical,,,filler,1014,0,The secret protects lock the safe,31,1014,,
20,Experiment Group,nonhuman,,,test,9,0.99,The new dormitory houses only international students,32,92,,
20,Experiment Group,grammatical,,,filler,1008,1,The child plays the loud drums,33,1008,,
20,Experiment Group,ungrammatical,,,filler,1018,0,The dangerous mixes chemicals scientist the,34,1018,,
20,Experiment Group,ungrammatical,,,filler,1016,0.98,The sore the athlete massages muscles,35,1016,,
20,Experiment Group,nonhuman,,,test,11,0.99,The mountain territories span the peaceful countryside,36,112,,
43,Experiment Group,,,practice_good,practice_good,,0.93,,0,,0,
43,Experiment Group,,,practice_bad,practice_bad,,0.14,,0,,0,
43,Experiment Group,nonhuman,,,test,11,0.73,The mountain territories span the peaceful countryside,1,112,,
43,Experiment Group,grammatical,,,filler,1005,1,The wrecking ball demolishes the decrepit building,2,1005,,
43,Experiment Group,human,,,test,12,0.32,The chef features the brick oven,3,121,,
43,Experiment Group,ungrammatical,,,filler,1015,0.05,The wet heats dryer the clothes,4,1015,,
43,Experiment Group,grammatical,,,filler,1011,1,The hammer smashes the fragile glass,5,1011,,
43,Experiment Group,human,,,test,3,0.28,The baker is composed of ice cream and meringue,6,31,,
43,Experiment Group,ungrammatical,,,filler,1018,0,The dangerous mixes chemicals scientist the,7,1018,,
43,Experiment Group,grammatical,,,filler,1007,0.77,The librarian shelves the heavy book,8,1007,,
43,Experiment Group,ungrammatical,,,filler,1020,0,The valuable the shelf jewelry stores,9,1020,,
43,Experiment Group,grammatical,,,filler,1002,1,The musician plays the lovely violin,10,1002,,
43,Experiment Group,nonhuman,,,test,8,0.59,The dedicated team totals eight athletes,11,82,,
43,Experiment Group,ungrammatical,,,filler,1022,0,The dying the cable computer charges,12,1022,,
43,Experiment Group,nonhuman,,,test,5,0.94,The car runs on clean energy,13,52,,
43,Experiment Group,ungrammatical,,,filler,1017,0.05,The steady the sails captain ship,14,1017,,
43,Experiment Group,human,,,test,2,0.54,The girl contains all the marbles,15,21,,
43,Experiment Group,ungrammatical,,,filler,1019,0.06,The difficult grades exam assistant the teaching,16,1019,,
43,Experiment Group,human,,,test,7,0.41,The cartographer borders the coral reef,17,71,,
43,Experiment Group,grammatical,,,filler,1009,0.95,The knight protects the guarded fortress,18,1009,,
43,Experiment Group,grammatical,,,filler,1004,1,The monkey eats the ripe banana,19,1004,,
43,Experiment Group,nonhuman,,,test,1,0.88,The new book consists of 10 passages,20,12,,
43,Experiment Group,ungrammatical,,,filler,1016,0.16,The sore the athlete massages muscles,21,1016,,
43,Experiment Group,ungrammatical,,,filler,1021,0,The broken fixes truck engineer the,22,1021,,
43,Experiment Group,nonhuman,,,test,10,1,The old fence encloses the backyard,23,102,,
43,Experiment Group,grammatical,,,filler,1006,1,The horse chews the sweet apple,24,1006,,
43,Experiment Group,human,,,test,4,0.42,The dancer includes Spanish flamenco ,25,41,,
43,Experiment Group,grammatical,,,filler,1003,1,The woman washes the dirty dishes,26,1003,,
43,Experiment Group,grammatical,,,filler,1001,1,The gopher chases the fearful rabbit,27,1001,,
43,Experiment Group,grammatical,,,filler,1012,1,The basket holds the expensive cheeses,28,1012,,
43,Experiment Group,ungrammatical,,,filler,1023,0.03,The acclaimed honors artists gala the,29,1023,,
43,Experiment Group,human,,,test,9,0.58,The girls house only international students,30,91,,
43,Experiment Group,ungrammatical,,,filler,1024,0.07,The blank the painter canvas admires,31,1024,,
43,Experiment Group,ungrammatical,,,filler,1014,0.09,The secret protects lock the safe,32,1014,,
43,Experiment Group,grammatical,,,filler,1010,1,The editor mentors the stressed writer,33,1010,,
43,Experiment Group,nonhuman,,,test,6,1,The moon orbits the newly discovered planet,34,62,,
43,Experiment Group,grammatical,,,filler,1008,0.85,The child plays the loud drums,35,1008,,
43,Experiment Group,ungrammatical,,,filler,1013,0.05,The messy cleans student room the,36,1013,,
